Id,field,age,type,year,month,date,temperature,dewpoint,windspeed,Soilwater_L1,Precipitation,temperature_b1,temperature_b2,temperature_b3,temperature_b4,temperature_b5,temperature_b6,temperature_b7,temperature_b8,temperature_b9,temperature_b10,temperature_b11,temperature_b12,dewpoint_b1,dewpoint_b2,dewpoint_b3,dewpoint_b4,dewpoint_b5,dewpoint_b6,dewpoint_b7,dewpoint_b8,dewpoint_b9,dewpoint_b10,dewpoint_b11,dewpoint_b12,windspeed_b1,windspeed_b2,windspeed_b3,windspeed_b4,windspeed_b5,windspeed_b6,windspeed_b7,windspeed_b8,windspeed_b9,windspeed_b10,windspeed_b11,windspeed_b12,Soilwater_L1_b1,Soilwater_L1_b2,Soilwater_L1_b3,Soilwater_L1_b4,Soilwater_L1_b5,Soilwater_L1_b6,Soilwater_L1_b7,Soilwater_L1_b8,Soilwater_L1_b9,Soilwater_L1_b10,Soilwater_L1_b11,Soilwater_L1_b12,Precipitation_b1,Precipitation_b2,Precipitation_b3,Precipitation_b4,Precipitation_b5,Precipitation_b6,Precipitation_b7,Precipitation_b8,Precipitation_b9,Precipitation_b10,Precipitation_b11,Precipitation_b12,Soilwater_L2,Soilwater_L3,Soilwater_L4
7516,16,12,5,2013,3,2013-03-01,26.561,24.571,2.3737,0.3525,427.2,26.246,26.395,27.974,29.815,29.649,28.32,27.277,26.892,27.131,27.329,26.94,26.234,24.051,24.069,22.671,21.118,21.068,22.013,23.321,24.327,23.789,24.05,24.543,24.13,2.3725,2.3769,2.3178,2.4326,2.5434,2.4741,2.0522,1.9268,2.1344,2.227,2.1819,2.2271,0.34441,0.32757,0.2585,0.21182,0.20588,0.2499,0.30337,0.33259,0.30872,0.32305,0.33714,0.34166,626.85,334.95,209.58,45.405,85.536,68.435,61.441,120.56,120.39,228.45,345.75,459.92,0.35171,0.35012,0.3488
7517,16,12,5,2013,4,2013-04-01,26.497,24.65,2.0797,0.35712,365.9,26.561,26.246,26.395,27.974,29.815,29.649,28.32,27.277,26.892,27.131,27.329,26.94,24.571,24.051,24.069,22.671,21.118,21.068,22.013,23.321,24.327,23.789,24.05,24.543,2.3737,2.3725,2.3769,2.3178,2.4326,2.5434,2.4741,2.0522,1.9268,2.1344,2.227,2.1819,0.3525,0.34441,0.32757,0.2585,0.21182,0.20588,0.2499,0.30337,0.33259,0.30872,0.32305,0.33714,427.2,626.85,334.95,209.58,45.405,85.536,68.435,61.441,120.56,120.39,228.45,345.75,0.35675,0.35601,0.35527
7518,16,12,5,2013,5,2013-05-01,26.672,24.392,2.0641,0.35471,351.26,26.497,26.561,26.246,26.395,27.974,29.815,29.649,28.32,27.277,26.892,27.131,27.329,24.65,24.571,24.051,24.069,22.671,21.118,21.068,22.013,23.321,24.327,23.789,24.05,2.0797,2.3737,2.3725,2.3769,2.3178,2.4326,2.5434,2.4741,2.0522,1.9268,2.1344,2.227,0.35712,0.3525,0.34441,0.32757,0.2585,0.21182,0.20588,0.2499,0.30337,0.33259,0.30872,0.32305,365.9,427.2,626.85,334.95,209.58,45.405,85.536,68.435,61.441,120.56,120.39,228.45,0.35501,0.3569,0.36258
7519,16,12,5,2013,6,2013-06-01,27.006,23.927,2.0783,0.32589,170.08,26.672,26.497,26.561,26.246,26.395,27.974,29.815,29.649,28.32,27.277,26.892,27.131,24.392,24.65,24.571,24.051,24.069,22.671,21.118,21.068,22.013,23.321,24.327,23.789,2.0641,2.0797,2.3737,2.3725,2.3769,2.3178,2.4326,2.5434,2.4741,2.0522,1.9268,2.1344,0.35471,0.35712,0.3525,0.34441,0.32757,0.2585,0.21182,0.20588,0.2499,0.30337,0.33259,0.30872,351.26,365.9,427.2,626.85,334.95,209.58,45.405,85.536,68.435,61.441,120.56,120.39,0.32452,0.32349,0.33726
7520,16,12,5,2013,7,2013-07-01,26.365,23.658,1.9531,0.33625,200.46,27.006,26.672,26.497,26.561,26.246,26.395,27.974,29.815,29.649,28.32,27.277,26.892,23.927,24.392,24.65,24.571,24.051,24.069,22.671,21.118,21.068,22.013,23.321,24.327,2.0783,2.0641,2.0797,2.3737,2.3725,2.3769,2.3178,2.4326,2.5434,2.4741,2.0522,1.9268,0.32589,0.35471,0.35712,0.3525,0.34441,0.32757,0.2585,0.21182,0.20588,0.2499,0.30337,0.33259,170.08,351.26,365.9,427.2,626.85,334.95,209.58,45.405,85.536,68.435,61.441,120.56,0.33561,0.33476,0.33641
7521,16,12,5,2013,8,2013-08-01,27.651,24.079,2.0554,0.31168,166.88,26.365,27.006,26.672,26.497,26.561,26.246,26.395,27.974,29.815,29.649,28.32,27.277,23.658,23.927,24.392,24.65,24.571,24.051,24.069,22.671,21.118,21.068,22.013,23.321,1.9531,2.0783,2.0641,2.0797,2.3737,2.3725,2.3769,2.3178,2.4326,2.5434,2.4741,2.0522,0.33625,0.32589,0.35471,0.35712,0.3525,0.34441,0.32757,0.2585,0.21182,0.20588,0.2499,0.30337,200.46,170.08,351.26,365.9,427.2,626.85,334.95,209.58,45.405,85.536,68.435,61.441,0.31034,0.31064,0.32087
7522,16,12,5,2013,9,2013-09-01,27.962,23.956,2.4035,0.31015,93.018,27.651,26.365,27.006,26.672,26.497,26.561,26.246,26.395,27.974,29.815,29.649,28.32,24.079,23.658,23.927,24.392,24.65,24.571,24.051,24.069,22.671,21.118,21.068,22.013,2.0554,1.9531,2.0783,2.0641,2.0797,2.3737,2.3725,2.3769,2.3178,2.4326,2.5434,2.4741,0.31168,0.33625,0.32589,0.35471,0.35712,0.3525,0.34441,0.32757,0.2585,0.21182,0.20588,0.2499,166.88,200.46,170.08,351.26,365.9,427.2,626.85,334.95,209.58,45.405,85.536,68.435,0.31072,0.31525,0.31706
7523,16,12,5,2013,10,2013-10-01,28.708,23.059,2.6038,0.26442,135.02,27.962,27.651,26.365,27.006,26.672,26.497,26.561,26.246,26.395,27.974,29.815,29.649,23.956,24.079,23.658,23.927,24.392,24.65,24.571,24.051,24.069,22.671,21.118,21.068,2.4035,2.0554,1.9531,2.0783,2.0641,2.0797,2.3737,2.3725,2.3769,2.3178,2.4326,2.5434,0.31015,0.31168,0.33625,0.32589,0.35471,0.35712,0.3525,0.34441,0.32757,0.2585,0.21182,0.20588,93.018,166.88,200.46,170.08,351.26,365.9,427.2,626.85,334.95,209.58,45.405,85.536,0.26642,0.28112,0.29995
7524,16,12,5,2013,11,2013-11-01,28.15,23.071,2.3579,0.26993,212.15,28.708,27.962,27.651,26.365,27.006,26.672,26.497,26.561,26.246,26.395,27.974,29.815,23.059,23.956,24.079,23.658,23.927,24.392,24.65,24.571,24.051,24.069,22.671,21.118,2.6038,2.4035,2.0554,1.9531,2.0783,2.0641,2.0797,2.3737,2.3725,2.3769,2.3178,2.4326,0.26442,0.31015,0.31168,0.33625,0.32589,0.35471,0.35712,0.3525,0.34441,0.32757,0.2585,0.21182,135.02,93.018,166.88,200.46,170.08,351.26,365.9,427.2,626.85,334.95,209.58,45.405,0.26855,0.27275,0.28405
7525,16,12,5,2013,12,2013-12-01,28.444,22.847,2.5109,0.26315,228.33,28.15,28.708,27.962,27.651,26.365,27.006,26.672,26.497,26.561,26.246,26.395,27.974,23.071,23.059,23.956,24.079,23.658,23.927,24.392,24.65,24.571,24.051,24.069,22.671,2.3579,2.6038,2.4035,2.0554,1.9531,2.0783,2.0641,2.0797,2.3737,2.3725,2.3769,2.3178,0.26993,0.26442,0.31015,0.31168,0.33625,0.32589,0.35471,0.35712,0.3525,0.34441,0.32757,0.2585,212.15,135.02,93.018,166.88,200.46,170.08,351.26,365.9,427.2,626.85,334.95,209.58,0.26389,0.27296,0.27603
7526,16,13,5,2014,1,2014-01-01,26.869,23.231,2.3015,0.28924,387.37,28.444,28.15,28.708,27.962,27.651,26.365,27.006,26.672,26.497,26.561,26.246,26.395,22.847,23.071,23.059,23.956,24.079,23.658,23.927,24.392,24.65,24.571,24.051,24.069,2.5109,2.3579,2.6038,2.4035,2.0554,1.9531,2.0783,2.0641,2.0797,2.3737,2.3725,2.3769,0.26315,0.26993,0.26442,0.31015,0.31168,0.33625,0.32589,0.35471,0.35712,0.3525,0.34441,0.32757,228.33,212.15,135.02,93.018,166.88,200.46,170.08,351.26,365.9,427.2,626.85,334.95,0.28418,0.27702,0.27076
7527,16,13,5,2014,2,2014-02-01,26.026,24.338,2.119,0.35093,558.34,26.869,28.444,28.15,28.708,27.962,27.651,26.365,27.006,26.672,26.497,26.561,26.246,23.231,22.847,23.071,23.059,23.956,24.079,23.658,23.927,24.392,24.65,24.571,24.051,2.3015,2.5109,2.3579,2.6038,2.4035,2.0554,1.9531,2.0783,2.0641,2.0797,2.3737,2.3725,0.28924,0.26315,0.26993,0.26442,0.31015,0.31168,0.33625,0.32589,0.35471,0.35712,0.3525,0.34441,387.37,228.33,212.15,135.02,93.018,166.88,200.46,170.08,351.26,365.9,427.2,626.85,0.34878,0.34124,0.31318
7528,16,13,5,2014,3,2014-03-01,26.283,24.479,2.2459,0.35091,519.29,26.026,26.869,28.444,28.15,28.708,27.962,27.651,26.365,27.006,26.672,26.497,26.561,24.338,23.231,22.847,23.071,23.059,23.956,24.079,23.658,23.927,24.392,24.65,24.571,2.119,2.3015,2.5109,2.3579,2.6038,2.4035,2.0554,1.9531,2.0783,2.0641,2.0797,2.3737,0.35093,0.28924,0.26315,0.26993,0.26442,0.31015,0.31168,0.33625,0.32589,0.35471,0.35712,0.3525,558.34,387.37,228.33,212.15,135.02,93.018,166.88,200.46,170.08,351.26,365.9,427.2,0.35027,0.34952,0.34917
7529,16,13,5,2014,4,2014-04-01,26.563,24.71,2.0252,0.35401,422.23,26.283,26.026,26.869,28.444,28.15,28.708,27.962,27.651,26.365,27.006,26.672,26.497,24.479,24.338,23.231,22.847,23.071,23.059,23.956,24.079,23.658,23.927,24.392,24.65,2.2459,2.119,2.3015,2.5109,2.3579,2.6038,2.4035,2.0554,1.9531,2.0783,2.0641,2.0797,0.35091,0.35093,0.28924,0.26315,0.26993,0.26442,0.31015,0.31168,0.33625,0.32589,0.35471,0.35712,519.29,558.34,387.37,228.33,212.15,135.02,93.018,166.88,200.46,170.08,351.26,365.9,0.35328,0.35295,0.35274
7530,16,13,5,2014,5,2014-05-01,26.576,24.866,1.9166,0.36073,274.79,26.563,26.283,26.026,26.869,28.444,28.15,28.708,27.962,27.651,26.365,27.006,26.672,24.71,24.479,24.338,23.231,22.847,23.071,23.059,23.956,24.079,23.658,23.927,24.392,2.0252,2.2459,2.119,2.3015,2.5109,2.3579,2.6038,2.4035,2.0554,1.9531,2.0783,2.0641,0.35401,0.35091,0.35093,0.28924,0.26315,0.26993,0.26442,0.31015,0.31168,0.33625,0.32589,0.35471,422.23,519.29,558.34,387.37,228.33,212.15,135.02,93.018,166.88,200.46,170.08,351.26,0.36061,0.36087,0.3624
7531,16,13,5,2014,6,2014-06-01,27.016,24.824,2.0066,0.35116,212.76,26.576,26.563,26.283,26.026,26.869,28.444,28.15,28.708,27.962,27.651,26.365,27.006,24.866,24.71,24.479,24.338,23.231,22.847,23.071,23.059,23.956,24.079,23.658,23.927,1.9166,2.0252,2.2459,2.119,2.3015,2.5109,2.3579,2.6038,2.4035,2.0554,1.9531,2.0783,0.36073,0.35401,0.35091,0.35093,0.28924,0.26315,0.26993,0.26442,0.31015,0.31168,0.33625,0.32589,274.79,422.23,519.29,558.34,387.37,228.33,212.15,135.02,93.018,166.88,200.46,170.08,0.35091,0.35102,0.35468
7532,16,13,5,2014,7,2014-07-01,26.973,24.487,2.0585,0.34652,172.66,27.016,26.576,26.563,26.283,26.026,26.869,28.444,28.15,28.708,27.962,27.651,26.365,24.824,24.866,24.71,24.479,24.338,23.231,22.847,23.071,23.059,23.956,24.079,23.658,2.0066,1.9166,2.0252,2.2459,2.119,2.3015,2.5109,2.3579,2.6038,2.4035,2.0554,1.9531,0.35116,0.36073,0.35401,0.35091,0.35093,0.28924,0.26315,0.26993,0.26442,0.31015,0.31168,0.33625,212.76,274.79,422.23,519.29,558.34,387.37,228.33,212.15,135.02,93.018,166.88,200.46,0.34653,0.34698,0.35027
7533,16,13,5,2014,8,2014-08-01,27.56,23.942,2.1317,0.31351,119.55,26.973,27.016,26.576,26.563,26.283,26.026,26.869,28.444,28.15,28.708,27.962,27.651,24.487,24.824,24.866,24.71,24.479,24.338,23.231,22.847,23.071,23.059,23.956,24.079,2.0585,2.0066,1.9166,2.0252,2.2459,2.119,2.3015,2.5109,2.3579,2.6038,2.4035,2.0554,0.34652,0.35116,0.36073,0.35401,0.35091,0.35093,0.28924,0.26315,0.26993,0.26442,0.31015,0.31168,172.66,212.76,274.79,422.23,519.29,558.34,387.37,228.33,212.15,135.02,93.018,166.88,0.31368,0.31898,0.33343
7534,16,13,5,2014,9,2014-09-01,27.873,23.087,2.5205,0.27941,116.9,27.56,26.973,27.016,26.576,26.563,26.283,26.026,26.869,28.444,28.15,28.708,27.962,23.942,24.487,24.824,24.866,24.71,24.479,24.338,23.231,22.847,23.071,23.059,23.956,2.1317,2.0585,2.0066,1.9166,2.0252,2.2459,2.119,2.3015,2.5109,2.3579,2.6038,2.4035,0.31351,0.34652,0.35116,0.36073,0.35401,0.35091,0.35093,0.28924,0.26315,0.26993,0.26442,0.31015,119.55,172.66,212.76,274.79,422.23,519.29,558.34,387.37,228.33,212.15,135.02,93.018,0.28057,0.28956,0.30738
7535,16,13,5,2014,10,2014-10-01,28.235,23.669,2.5016,0.28365,183.28,27.873,27.56,26.973,27.016,26.576,26.563,26.283,26.026,26.869,28.444,28.15,28.708,23.087,23.942,24.487,24.824,24.866,24.71,24.479,24.338,23.231,22.847,23.071,23.059,2.5205,2.1317,2.0585,2.0066,1.9166,2.0252,2.2459,2.119,2.3015,2.5109,2.3579,2.6038,0.27941,0.31351,0.34652,0.35116,0.36073,0.35401,0.35091,0.35093,0.28924,0.26315,0.26993,0.26442,116.9,119.55,172.66,212.76,274.79,422.23,519.29,558.34,387.37,228.33,212.15,135.02,0.28186,0.28327,0.2916
7536,16,13,5,2014,11,2014-11-01,28.862,22.757,2.4947,0.25775,44.426,28.235,27.873,27.56,26.973,27.016,26.576,26.563,26.283,26.026,26.869,28.444,28.15,23.669,23.087,23.942,24.487,24.824,24.866,24.71,24.479,24.338,23.231,22.847,23.071,2.5016,2.5205,2.1317,2.0585,2.0066,1.9166,2.0252,2.2459,2.119,2.3015,2.5109,2.3579,0.28365,0.27941,0.31351,0.34652,0.35116,0.36073,0.35401,0.35091,0.35093,0.28924,0.26315,0.26993,183.28,116.9,119.55,172.66,212.76,274.79,422.23,519.29,558.34,387.37,228.33,212.15,0.26073,0.27669,0.28139
7537,16,13,5,2014,12,2014-12-01,28.394,22.867,2.6142,0.26597,229.41,28.862,28.235,27.873,27.56,26.973,27.016,26.576,26.563,26.283,26.026,26.869,28.444,22.757,23.669,23.087,23.942,24.487,24.824,24.866,24.71,24.479,24.338,23.231,22.847,2.4947,2.5016,2.5205,2.1317,2.0585,2.0066,1.9166,2.0252,2.2459,2.119,2.3015,2.5109,0.25775,0.28365,0.27941,0.31351,0.34652,0.35116,0.36073,0.35401,0.35091,0.35093,0.28924,0.26315,44.426,183.28,116.9,119.55,172.66,212.76,274.79,422.23,519.29,558.34,387.37,228.33,0.26684,0.27609,0.2737
7538,16,14,5,2015,1,2015-01-01,26.917,23.68,2.3017,0.30139,397.46,28.394,28.862,28.235,27.873,27.56,26.973,27.016,26.576,26.563,26.283,26.026,26.869,22.867,22.757,23.669,23.087,23.942,24.487,24.824,24.866,24.71,24.479,24.338,23.231,2.6142,2.4947,2.5016,2.5205,2.1317,2.0585,2.0066,1.9166,2.0252,2.2459,2.119,2.3015,0.26597,0.25775,0.28365,0.27941,0.31351,0.34652,0.35116,0.36073,0.35401,0.35091,0.35093,0.28924,229.41,44.426,183.28,116.9,119.55,172.66,212.76,274.79,422.23,519.29,558.34,387.37,0.29733,0.28805,0.27369
7539,16,14,5,2015,2,2015-02-01,26.462,24.037,2.3371,0.32366,419.55,26.917,28.394,28.862,28.235,27.873,27.56,26.973,27.016,26.576,26.563,26.283,26.026,23.68,22.867,22.757,23.669,23.087,23.942,24.487,24.824,24.866,24.71,24.479,24.338,2.3017,2.6142,2.4947,2.5016,2.5205,2.1317,2.0585,2.0066,1.9166,2.0252,2.2459,2.119,0.30139,0.26597,0.25775,0.28365,0.27941,0.31351,0.34652,0.35116,0.36073,0.35401,0.35091,0.35093,397.46,229.41,44.426,183.28,116.9,119.55,172.66,212.76,274.79,422.23,519.29,558.34,0.3199,0.3108,0.28862
7540,16,14,5,2015,3,2015-03-01,26.333,24.494,2.0629,0.34677,497.97,26.462,26.917,28.394,28.862,28.235,27.873,27.56,26.973,27.016,26.576,26.563,26.283,24.037,23.68,22.867,22.757,23.669,23.087,23.942,24.487,24.824,24.866,24.71,24.479,2.3371,2.3017,2.6142,2.4947,2.5016,2.5205,2.1317,2.0585,2.0066,1.9166,2.0252,2.2459,0.32366,0.30139,0.26597,0.25775,0.28365,0.27941,0.31351,0.34652,0.35116,0.36073,0.35401,0.35091,419.55,397.46,229.41,44.426,183.28,116.9,119.55,172.66,212.76,274.79,422.23,519.29,0.34513,0.34036,0.32271
7541,16,14,5,2015,4,2015-04-01,26.599,24.644,2.3053,0.34829,439.06,26.333,26.462,26.917,28.394,28.862,28.235,27.873,27.56,26.973,27.016,26.576,26.563,24.494,24.037,23.68,22.867,22.757,23.669,23.087,23.942,24.487,24.824,24.866,24.71,2.0629,2.3371,2.3017,2.6142,2.4947,2.5016,2.5205,2.1317,2.0585,2.0066,1.9166,2.0252,0.34677,0.32366,0.30139,0.26597,0.25775,0.28365,0.27941,0.31351,0.34652,0.35116,0.36073,0.35401,497.97,419.55,397.46,229.41,44.426,183.28,116.9,119.55,172.66,212.76,274.79,422.23,0.3475,0.34653,0.34692
7542,16,14,5,2015,5,2015-05-01,27.064,24.834,2.017,0.34697,335.66,26.599,26.333,26.462,26.917,28.394,28.862,28.235,27.873,27.56,26.973,27.016,26.576,24.644,24.494,24.037,23.68,22.867,22.757,23.669,23.087,23.942,24.487,24.824,24.866,2.3053,2.0629,2.3371,2.3017,2.6142,2.4947,2.5016,2.5205,2.1317,2.0585,2.0066,1.9166,0.34829,0.34677,0.32366,0.30139,0.26597,0.25775,0.28365,0.27941,0.31351,0.34652,0.35116,0.36073,439.06,497.97,419.55,397.46,229.41,44.426,183.28,116.9,119.55,172.66,212.76,274.79,0.3466,0.34667,0.34758
7543,16,14,5,2015,6,2015-06-01,27.173,24.59,2.1544,0.3354,150.53,27.064,26.599,26.333,26.462,26.917,28.394,28.862,28.235,27.873,27.56,26.973,27.016,24.834,24.644,24.494,24.037,23.68,22.867,22.757,23.669,23.087,23.942,24.487,24.824,2.017,2.3053,2.0629,2.3371,2.3017,2.6142,2.4947,2.5016,2.5205,2.1317,2.0585,2.0066,0.34697,0.34829,0.34677,0.32366,0.30139,0.26597,0.25775,0.28365,0.27941,0.31351,0.34652,0.35116,335.66,439.06,497.97,419.55,397.46,229.41,44.426,183.28,116.9,119.55,172.66,212.76,0.33487,0.3351,0.34192
7544,16,14,5,2015,7,2015-07-01,27.247,24.172,2.1431,0.32136,192.01,27.173,27.064,26.599,26.333,26.462,26.917,28.394,28.862,28.235,27.873,27.56,26.973,24.59,24.834,24.644,24.494,24.037,23.68,22.867,22.757,23.669,23.087,23.942,24.487,2.1544,2.017,2.3053,2.0629,2.3371,2.3017,2.6142,2.4947,2.5016,2.5205,2.1317,2.0585,0.3354,0.34697,0.34829,0.34677,0.32366,0.30139,0.26597,0.25775,0.28365,0.27941,0.31351,0.34652,150.53,335.66,439.06,497.97,419.55,397.46,229.41,44.426,183.28,116.9,119.55,172.66,0.32071,0.32207,0.33022
7545,16,14,5,2015,8,2015-08-01,28.373,23.467,2.1785,0.28435,34.278,27.247,27.173,27.064,26.599,26.333,26.462,26.917,28.394,28.862,28.235,27.873,27.56,24.172,24.59,24.834,24.644,24.494,24.037,23.68,22.867,22.757,23.669,23.087,23.942,2.1431,2.1544,2.017,2.3053,2.0629,2.3371,2.3017,2.6142,2.4947,2.5016,2.5205,2.1317,0.32136,0.3354,0.34697,0.34829,0.34677,0.32366,0.30139,0.26597,0.25775,0.28365,0.27941,0.31351,192.01,150.53,335.66,439.06,497.97,419.55,397.46,229.41,44.426,183.28,116.9,119.55,0.28745,0.30067,0.31252
7546,16,14,5,2015,9,2015-09-01,28.951,22.769,2.5915,0.25461,92.948,28.373,27.247,27.173,27.064,26.599,26.333,26.462,26.917,28.394,28.862,28.235,27.873,23.467,24.172,24.59,24.834,24.644,24.494,24.037,23.68,22.867,22.757,23.669,23.087,2.1785,2.1431,2.1544,2.017,2.3053,2.0629,2.3371,2.3017,2.6142,2.4947,2.5016,2.5205,0.28435,0.32136,0.3354,0.34697,0.34829,0.34677,0.32366,0.30139,0.26597,0.25775,0.28365,0.27941,34.278,192.01,150.53,335.66,439.06,497.97,419.55,397.46,229.41,44.426,183.28,116.9,0.2611,0.28287,0.29331
7547,16,14,5,2015,10,2015-10-01,29.255,22.86,2.7256,0.25178,112.9,28.951,28.373,27.247,27.173,27.064,26.599,26.333,26.462,26.917,28.394,28.862,28.235,22.769,23.467,24.172,24.59,24.834,24.644,24.494,24.037,23.68,22.867,22.757,23.669,2.5915,2.1785,2.1431,2.1544,2.017,2.3053,2.0629,2.3371,2.3017,2.6142,2.4947,2.5016,0.25461,0.28435,0.32136,0.3354,0.34697,0.34829,0.34677,0.32366,0.30139,0.26597,0.25775,0.28365,92.948,34.278,192.01,150.53,335.66,439.06,497.97,419.55,397.46,229.41,44.426,183.28,0.25804,0.27974,0.28103
7548,16,14,5,2015,11,2015-11-01,29.513,22.559,2.8102,0.24738,29.354,29.255,28.951,28.373,27.247,27.173,27.064,26.599,26.333,26.462,26.917,28.394,28.862,22.86,22.769,23.467,24.172,24.59,24.834,24.644,24.494,24.037,23.68,22.867,22.757,2.7256,2.5915,2.1785,2.1431,2.1544,2.017,2.3053,2.0629,2.3371,2.3017,2.6142,2.4947,0.25178,0.25461,0.28435,0.32136,0.3354,0.34697,0.34829,0.34677,0.32366,0.30139,0.26597,0.25775,112.9,92.948,34.278,192.01,150.53,335.66,439.06,497.97,419.55,397.46,229.41,44.426,0.25343,0.27348,0.27217
7549,16,14,5,2015,12,2015-12-01,28.695,23.5,2.8716,0.26544,204.15,29.513,29.255,28.951,28.373,27.247,27.173,27.064,26.599,26.333,26.462,26.917,28.394,22.559,22.86,22.769,23.467,24.172,24.59,24.834,24.644,24.494,24.037,23.68,22.867,2.8102,2.7256,2.5915,2.1785,2.1431,2.1544,2.017,2.3053,2.0629,2.3371,2.3017,2.6142,0.24738,0.25178,0.25461,0.28435,0.32136,0.3354,0.34697,0.34829,0.34677,0.32366,0.30139,0.26597,29.354,112.9,92.948,34.278,192.01,150.53,335.66,439.06,497.97,419.55,397.46,229.41,0.26318,0.26629,0.26503
7550,16,15,5,2016,1,2016-01-01,27.307,24.647,2.618,0.30985,260.62,28.695,29.513,29.255,28.951,28.373,27.247,27.173,27.064,26.599,26.333,26.462,26.917,23.5,22.559,22.86,22.769,23.467,24.172,24.59,24.834,24.644,24.494,24.037,23.68,2.8716,2.8102,2.7256,2.5915,2.1785,2.1431,2.1544,2.017,2.3053,2.0629,2.3371,2.3017,0.26544,0.24738,0.25178,0.25461,0.28435,0.32136,0.3354,0.34697,0.34829,0.34677,0.32366,0.30139,204.15,29.354,112.9,92.948,34.278,192.01,150.53,335.66,439.06,497.97,419.55,397.46,0.30458,0.28999,0.26721
7551,16,15,5,2016,2,2016-02-01,26.916,24.76,2.7263,0.33416,413.24,27.307,28.695,29.513,29.255,28.951,28.373,27.247,27.173,27.064,26.599,26.333,26.462,24.647,23.5,22.559,22.86,22.769,23.467,24.172,24.59,24.834,24.644,24.494,24.037,2.618,2.8716,2.8102,2.7256,2.5915,2.1785,2.1431,2.1544,2.017,2.3053,2.0629,2.3371,0.30985,0.26544,0.24738,0.25178,0.25461,0.28435,0.32136,0.3354,0.34697,0.34829,0.34677,0.32366,260.62,204.15,29.354,112.9,92.948,34.278,192.01,150.53,335.66,439.06,497.97,419.55,0.3318,0.32474,0.2982
7552,16,15,5,2016,3,2016-03-01,27.041,25.094,2.1897,0.346,506.46,26.916,27.307,28.695,29.513,29.255,28.951,28.373,27.247,27.173,27.064,26.599,26.333,24.76,24.647,23.5,22.559,22.86,22.769,23.467,24.172,24.59,24.834,24.644,24.494,2.7263,2.618,2.8716,2.8102,2.7256,2.5915,2.1785,2.1431,2.1544,2.017,2.3053,2.0629,0.33416,0.30985,0.26544,0.24738,0.25178,0.25461,0.28435,0.32136,0.3354,0.34697,0.34829,0.34677,413.24,260.62,204.15,29.354,112.9,92.948,34.278,192.01,150.53,335.66,439.06,497.97,0.34464,0.34219,0.33364
7553,16,15,5,2016,4,2016-04-01,27.415,25.366,2.2564,0.35026,370.83,27.041,26.916,27.307,28.695,29.513,29.255,28.951,28.373,27.247,27.173,27.064,26.599,25.094,24.76,24.647,23.5,22.559,22.86,22.769,23.467,24.172,24.59,24.834,24.644,2.1897,2.7263,2.618,2.8716,2.8102,2.7256,2.5915,2.1785,2.1431,2.1544,2.017,2.3053,0.346,0.33416,0.30985,0.26544,0.24738,0.25178,0.25461,0.28435,0.32136,0.3354,0.34697,0.34829,506.46,413.24,260.62,204.15,29.354,112.9,92.948,34.278,192.01,150.53,335.66,439.06,0.34953,0.34919,0.34954
7554,16,15,5,2016,5,2016-05-01,27.738,25.059,1.9894,0.32872,400.98,27.415,27.041,26.916,27.307,28.695,29.513,29.255,28.951,28.373,27.247,27.173,27.064,25.366,25.094,24.76,24.647,23.5,22.559,22.86,22.769,23.467,24.172,24.59,24.834,2.2564,2.1897,2.7263,2.618,2.8716,2.8102,2.7256,2.5915,2.1785,2.1431,2.1544,2.017,0.35026,0.346,0.33416,0.30985,0.26544,0.24738,0.25178,0.25461,0.28435,0.32136,0.3354,0.34697,370.83,506.46,413.24,260.62,204.15,29.354,112.9,92.948,34.278,192.01,150.53,335.66,0.32821,0.33115,0.3415
7555,16,15,5,2016,6,2016-06-01,27.711,24.195,1.9272,0.31279,124.96,27.738,27.415,27.041,26.916,27.307,28.695,29.513,29.255,28.951,28.373,27.247,27.173,25.059,25.366,25.094,24.76,24.647,23.5,22.559,22.86,22.769,23.467,24.172,24.59,1.9894,2.2564,2.1897,2.7263,2.618,2.8716,2.8102,2.7256,2.5915,2.1785,2.1431,2.1544,0.32872,0.35026,0.346,0.33416,0.30985,0.26544,0.24738,0.25178,0.25461,0.28435,0.32136,0.3354,400.98,370.83,506.46,413.24,260.62,204.15,29.354,112.9,92.948,34.278,192.01,150.53,0.31193,0.31219,0.32046
7556,16,15,5,2016,7,2016-07-01,27.632,23.868,1.9477,0.30397,137.58,27.711,27.738,27.415,27.041,26.916,27.307,28.695,29.513,29.255,28.951,28.373,27.247,24.195,25.059,25.366,25.094,24.76,24.647,23.5,22.559,22.86,22.769,23.467,24.172,1.9272,1.9894,2.2564,2.1897,2.7263,2.618,2.8716,2.8102,2.7256,2.5915,2.1785,2.1431,0.31279,0.32872,0.35026,0.346,0.33416,0.30985,0.26544,0.24738,0.25178,0.25461,0.28435,0.32136,124.96,400.98,370.83,506.46,413.24,260.62,204.15,29.354,112.9,92.948,34.278,192.01,0.3033,0.30514,0.30997
